"arrest","block","description","district","domestic","latitude","location","location_description","longitude","primary_type"
"true","092XX S MERRILL AVE","OBSTRUCTING IDENTIFICATION",4,"false",41.727250956,"POINT (-87.571828413 41.727250956)","STREET",-87.571828413,"INTERFERENCE WITH PUBLIC OFFICER"
"true","027XX W 15TH PL","TO PROPERTY",10,"false",41.860149538,"POINT (-87.694485803 41.860149538)","HOSPITAL BUILDING/GROUNDS",-87.694485803,"CRIMINAL DAMAGE"
"true","076XX S YATES BLVD","GUN OFFENDER: DUTY TO REGISTER",4,"false",41.756268248,"POINT (-87.566317817 41.756268248)","STREET",-87.566317817,"OTHER OFFENSE"
"true","036XX W LAWRENCE AVE","SELL/GIVE/DEL LIQUOR TO MINOR",17,"false",41.968329084,"POINT (-87.720006621 41.968329084)","TAVERN/LIQUOR STORE",-87.720006621,"LIQUOR LAW VIOLATION"
"false","045XX W WILCOX ST","TO PROPERTY",11,"true",41.878715136,"POINT (-87.738563392 41.878715136)","RESIDENCE PORCH/HALLWAY",-87.738563392,"CRIMINAL DAMAGE"
"false","0000X E ADAMS ST","DOMESTIC BATTERY SIMPLE",1,"true",41.879509982,"POINT (-87.626525207 41.879509982)","SIDEWALK",-87.626525207,"BATTERY"
"false","017XX N HARLEM AVE","CRIMINAL DEFACEMENT",25,"false",41.911497377,"POINT (-87.805855198 41.911497377)","RESTAURANT",-87.805855198,"CRIMINAL DAMAGE"
"false","001XX N LECLAIRE AVE","TO PROPERTY",15,"true",41.883765766,"POINT (-87.752743068 41.883765766)","RESIDENCE PORCH/HALLWAY",-87.752743068,"CRIMINAL DAMAGE"
"false","005XX N CICERO AVE","AGGRAVATED: OTHER DANG WEAPON",11,"false",41.889862952,"POINT (-87.745625342 41.889862952)","RESIDENCE PORCH/HALLWAY",-87.745625342,"BATTERY"
"false","0000X W MADISON ST","CREDIT CARD FRAUD",1,"false",41.881994258,"POINT (-87.629773427 41.881994258)","STREET",-87.629773427,"DECEPTIVE PRACTICE"
"false","025XX N MILWAUKEE AVE","OVER $500",14,"false",41.927406814,"POINT (-87.704688958 41.927406814)","STREET",-87.704688958,"THEFT"
"false","0000X W MADISON ST","$500 AND UNDER",1,"false",41.881994258,"POINT (-87.629773427 41.881994258)","STREET",-87.629773427,"THEFT"
"false","0000X E WASHINGTON ST","$500 AND UNDER",1,"false",41.883224344,"POINT (-87.624971297 41.883224344)","SIDEWALK",-87.624971297,"THEFT"
"false","019XX W 36TH ST","AUTOMOBILE",9,"false",41.828570642,"POINT (-87.67493145 41.828570642)","STREET",-87.67493145,"MOTOR VEHICLE THEFT"
"false","047XX S TALMAN AVE","$500 AND UNDER",9,"false",41.807571895,"POINT (-87.690515202 41.807571895)","STREET",-87.690515202,"THEFT"
"false","005XX N MILWAUKEE AVE","FROM BUILDING",12,"false",41.89146517,"POINT (-87.648014835 41.89146517)","RESTAURANT",-87.648014835,"THEFT"
"false","043XX W WALTON ST","TO PROPERTY",11,"false",41.897958998,"POINT (-87.734572163 41.897958998)","APARTMENT",-87.734572163,"CRIMINAL DAMAGE"
"false","0000X W G6 ST","SIMPLE",16,"false",41.974664443,"POINT (-87.903384633 41.974664443)","AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",-87.903384633,"BATTERY"
"false","004XX W 101ST PL","AGGRAVATED: HANDGUN",22,"true",41.709763807,"POINT (-87.634390403 41.709763807)","RESIDENCE",-87.634390403,"ASSAULT"
"true","005XX S PULASKI RD","THEFT OF LABOR/SERVICES",11,"false",41.873907046,"POINT (-87.725430093 41.873907046)","CTA STATION",-87.725430093,"DECEPTIVE PRACTICE"
"false","063XX S WOLCOTT AVE","AGGRAVATED:KNIFE/CUTTING INSTR",7,"false",41.778591154,"POINT (-87.671479668 41.778591154)","STREET",-87.671479668,"BATTERY"
"false","002XX N LARAMIE AVE","DOMESTIC BATTERY SIMPLE",15,"true",41.884703096,"POINT (-87.755224443 41.884703096)","RESIDENCE",-87.755224443,"BATTERY"
"false","002XX W VAN BUREN ST","TO VEHICLE",1,"false",41.87683815,"POINT (-87.634320718 41.87683815)","AUTO / BOAT / RV DEALERSHIP",-87.634320718,"CRIMINAL DAMAGE"
"false","006XX N FRANKLIN ST","OVER $500",18,"false",41.893676531,"POINT (-87.635628328 41.893676531)","STREET",-87.635628328,"THEFT"
"true","039XX W ROOSEVELT RD","MANU/DEL:CANNABIS 10GM OR LESS",11,"false",41.866199931,"POINT (-87.723124109 41.866199931)","SIDEWALK",-87.723124109,"NARCOTICS"
"false","0000X S STATE ST","RETAIL THEFT",1,"false",41.881597699,"POINT (-87.627758082 41.881597699)","DEPARTMENT STORE",-87.627758082,"THEFT"
"false","062XX S LAFLIN ST","TO PROPERTY",7,"false",41.780873262,"POINT (-87.661824508 41.780873262)","RESIDENCE",-87.661824508,"CRIMINAL DAMAGE"
"false","027XX N LEHMANN CT","SIMPLE",19,"false",41.932033546,"POINT (-87.643505086 41.932033546)","APARTMENT",-87.643505086,"ASSAULT"
"false","0000X E 71ST ST","TO LAND",3,"false",41.765558228,"POINT (-87.622733535 41.765558228)","SMALL RETAIL STORE",-87.622733535,"CRIMINAL TRESPASS"
"true","047XX N KEDZIE AVE","SELL/GIVE/DEL LIQUOR TO MINOR",17,"false",41.967383074,"POINT (-87.708440175 41.967383074)","GROCERY FOOD STORE",-87.708440175,"LIQUOR LAW VIOLATION"
"false","006XX N AVERS AVE","AGGRAVATED: HANDGUN",11,"false",41.89254873,"POINT (-87.722329806 41.89254873)","STREET",-87.722329806,"ASSAULT"
"true","030XX W 64TH ST","SIMPLE",8,"false",41.7772115,"POINT (-87.698847492 41.7772115)","ALLEY",-87.698847492,"BATTERY"
"false","046XX W NORTH AVE","ATTEMPT THEFT",25,"false",41.909664252,"POINT (-87.742728815 41.909664252)","SMALL RETAIL STORE",-87.742728815,"THEFT"
"false","038XX S COTTAGE GROVE AVE","DOMESTIC BATTERY SIMPLE",2,"true",41.825385188,"POINT (-87.607627671 41.825385188)","APARTMENT",-87.607627671,"BATTERY"
"true","001XX W 104TH PL","SIMPLE",5,"true",41.704389926,"POINT (-87.626681355 41.704389926)","RESIDENCE",-87.626681355,"ASSAULT"
"false","030XX N KILPATRICK AVE","AGGRAVATED: HANDGUN",25,"false",41.935726058,"POINT (-87.744304012 41.935726058)","STREET",-87.744304012,"BATTERY"
"false","064XX W MONTROSE AVE","SIMPLE",16,"false",41.960210287,"POINT (-87.787106927 41.960210287)","STREET",-87.787106927,"ASSAULT"
"false","016XX W 78TH ST","AGGRAVATED OF A CHILD",6,"true",41.752154317,"POINT (-87.665143707 41.752154317)","APARTMENT",-87.665143707,"BATTERY"
"false","030XX W MONTROSE AVE","AUTOMOBILE",17,"false",41.961215023,"POINT (-87.704088348 41.961215023)","OTHER",-87.704088348,"MOTOR VEHICLE THEFT"
"false","023XX N LAVERGNE AVE","SIMPLE",25,"false",41.922885269,"POINT (-87.751190651 41.922885269)","PARK PROPERTY",-87.751190651,"ASSAULT"
"false","071XX W 63RD ST","AUTOMOBILE",8,"false",41.777317498,"POINT (-87.800169965 41.777317498)","OTHER",-87.800169965,"MOTOR VEHICLE THEFT"
"false","018XX S ASHLAND AVE","OVER $500",12,"false",0,"","APARTMENT",0,"THEFT"
"true","005XX S PULASKI RD","TO STATE SUP LAND",11,"false",41.873907046,"POINT (-87.725430093 41.873907046)","CTA STATION",-87.725430093,"CRIMINAL TRESPASS"
"false","026XX S KEDZIE AVE","RETAIL THEFT",10,"false",41.844063211,"POINT (-87.705028372 41.844063211)","SMALL RETAIL STORE",-87.705028372,"THEFT"
"false","016XX W JACKSON BLVD","FROM BUILDING",12,"false",41.87760556,"POINT (-87.667877617 41.87760556)","RESTAURANT",-87.667877617,"THEFT"
"true","008XX E 80TH ST","UNLAWFUL USE OTHER DANG WEAPON",6,"false",41.749476414,"POINT (-87.603437072 41.749476414)","STREET",-87.603437072,"WEAPONS VIOLATION"
"true","018XX S KEDZIE AVE","POSS: HEROIN(WHITE)",10,"false",41.85657628,"POINT (-87.705390448 41.85657628)","SIDEWALK",-87.705390448,"NARCOTICS"
"false","037XX N NORDICA AVE","UNLAWFUL ENTRY",16,"false",41.948088684,"POINT (-87.803417901 41.948088684)","RESIDENCE",-87.803417901,"BURGLARY"
"false","040XX N SPAULDING AVE","OVER $500",17,"false",41.955234716,"POINT (-87.710507357 41.955234716)","STREET",-87.710507357,"THEFT"
"false","070XX S ADA ST","AGGRAVATED: HANDGUN",7,"false",41.766365239,"POINT (-87.657793373 41.766365239)","STREET",-87.657793373,"ASSAULT"
"false","006XX E 90TH ST","TO PROPERTY",6,"false",41.731120583,"POINT (-87.608337964 41.731120583)","RESIDENCE",-87.608337964,"CRIMINAL DAMAGE"
"false","040XX N SPAULDING AVE","TO VEHICLE",17,"false",41.955234716,"POINT (-87.710507357 41.955234716)","STREET",-87.710507357,"CRIMINAL DAMAGE"
"false","028XX N AUSTIN AVE","SIMPLE",25,"false",41.932061556,"POINT (-87.77599484 41.932061556)","APARTMENT",-87.77599484,"ASSAULT"
"false","017XX S STATE ST","SIMPLE",1,"true",41.858605795,"POINT (-87.627214306 41.858605795)","SIDEWALK",-87.627214306,"ASSAULT"
"false","0000X N WALLER AVE","CHILD ABUSE",15,"true",41.881194455,"POINT (-87.768156369 41.881194455)","RESIDENCE",-87.768156369,"OFFENSE INVOLVING CHILDREN"
"false","049XX N SPAULDING AVE","TELEPHONE THREAT",17,"false",41.970994579,"POINT (-87.710990026 41.970994579)","RESIDENCE",-87.710990026,"OTHER OFFENSE"
"false","058XX W FULTON ST","SIMPLE",15,"false",41.885638003,"POINT (-87.770515295 41.885638003)","RESIDENCE",-87.770515295,"BATTERY"
"false","003XX E 79TH ST","ARMED: HANDGUN",6,"false",41.751098403,"POINT (-87.616091309 41.751098403)","SMALL RETAIL STORE",-87.616091309,"ROBBERY"
"false","053XX S KILDARE AVE","$500 AND UNDER",8,"false",41.796106786,"POINT (-87.730599631 41.796106786)","STREET",-87.730599631,"THEFT"
"true","005XX S PULASKI RD","TO STATE SUP LAND",11,"false",41.873907046,"POINT (-87.725430093 41.873907046)","CTA STATION",-87.725430093,"CRIMINAL TRESPASS"
"false","061XX S BISHOP ST","TO PROPERTY",7,"false",41.782614469,"POINT (-87.660644053 41.782614469)","RESIDENCE",-87.660644053,"CRIMINAL DAMAGE"
"false","012XX W 35TH ST","TO PROPERTY",9,"false",41.830615654,"POINT (-87.656142227 41.830615654)","WAREHOUSE",-87.656142227,"CRIMINAL DAMAGE"
"true","030XX N BROADWAY","PRO EMP HANDS NO/MIN INJURY",19,"false",41.937227668,"POINT (-87.644305471 41.937227668)","SIDEWALK",-87.644305471,"ASSAULT"
"false","015XX N KEYSTONE AVE","TO RESIDENCE",25,"false",41.908713367,"POINT (-87.727712003 41.908713367)","RESIDENCE",-87.727712003,"CRIMINAL TRESPASS"
"false","004XX E 87TH ST","TO PROPERTY",6,"false",41.736508334,"POINT (-87.614121283 41.736508334)","GAS STATION",-87.614121283,"CRIMINAL DAMAGE"
"false","060XX N CICERO AVE","DOMESTIC BATTERY SIMPLE",16,"true",41.990274105,"POINT (-87.748329516 41.990274105)","VEHICLE NON-COMMERCIAL",-87.748329516,"BATTERY"
"true","026XX E 75TH ST","MANU/DEL:CANNABIS 10GM OR LESS",4,"false",41.759058776,"POINT (-87.560929772 41.759058776)","SIDEWALK",-87.560929772,"NARCOTICS"
"false","041XX S PULASKI RD","RETAIL THEFT",8,"false",41.817748687,"POINT (-87.723929123 41.817748687)","SMALL RETAIL STORE",-87.723929123,"THEFT"
"false","086XX S ASHLAND AVE","RETAIL THEFT",6,"false",41.736711088,"POINT (-87.663087144 41.736711088)","GAS STATION",-87.663087144,"THEFT"
"false","048XX S LAMON AVE","AUTOMOBILE",8,"false",41.805105837,"POINT (-87.745531309 41.805105837)","STREET",-87.745531309,"MOTOR VEHICLE THEFT"
"false","072XX W HIGGINS AVE","HARASSMENT BY TELEPHONE",16,"false",41.981498624,"POINT (-87.808610039 41.981498624)","RESIDENCE",-87.808610039,"OTHER OFFENSE"
"false","034XX W GRENSHAW ST","FORCIBLE ENTRY",11,"false",41.867291406,"POINT (-87.711728838 41.867291406)","APARTMENT",-87.711728838,"BURGLARY"
"false","008XX N LARRABEE ST","DOMESTIC BATTERY SIMPLE",18,"true",41.896733835,"POINT (-87.642930114 41.896733835)","OTHER",-87.642930114,"BATTERY"
"false","014XX N LUNA AVE","TO RESIDENCE",25,"false",41.906613172,"POINT (-87.764574545 41.906613172)","APARTMENT",-87.764574545,"CRIMINAL TRESPASS"
"false","004XX W 75TH ST","COUNTERFEITING DOCUMENT",7,"false",41.75805356,"POINT (-87.635882486 41.75805356)","STREET",-87.635882486,"DECEPTIVE PRACTICE"
"false","040XX W CERMAK RD","ARMED: HANDGUN",10,"false",41.851538253,"POINT (-87.725362983 41.851538253)","CTA BUS STOP",-87.725362983,"ROBBERY"
"false","032XX W MADISON ST","SIMPLE",11,"false",41.880963885,"POINT (-87.706793179 41.880963885)","CHA PARKING LOT/GROUNDS",-87.706793179,"ASSAULT"
"true","025XX W 66TH ST","DOMESTIC BATTERY SIMPLE",8,"true",41.773734648,"POINT (-87.687550095 41.773734648)","RESIDENCE",-87.687550095,"BATTERY"
"false","005XX N PAULINA ST","$500 AND UNDER",12,"false",41.891465678,"POINT (-87.669592181 41.891465678)","RESIDENCE PORCH/HALLWAY",-87.669592181,"THEFT"
"false","044XX W FULTON ST","AGGRAVATED:KNIFE/CUTTING INSTR",11,"false",41.885364284,"POINT (-87.736415804 41.885364284)","APARTMENT",-87.736415804,"BATTERY"
"true","015XX S FARRAR DR","POSS: HEROIN(BRN/TAN)",10,"false",41.859830867,"POINT (-87.69640153 41.859830867)","PARK PROPERTY",-87.69640153,"NARCOTICS"
"false","030XX N BROADWAY","FROM BUILDING",19,"false",41.937227668,"POINT (-87.644305471 41.937227668)","ATHLETIC CLUB",-87.644305471,"THEFT"
"false","059XX W BELMONT AVE","CRIMINAL DEFACEMENT",25,"false",41.938458337,"POINT (-87.775428257 41.938458337)","SIDEWALK",-87.775428257,"CRIMINAL DAMAGE"
"true","026XX E 75TH ST","POSS: HEROIN(WHITE)",4,"false",41.759058776,"POINT (-87.560929772 41.759058776)","SIDEWALK",-87.560929772,"NARCOTICS"
"true","022XX S KOLIN AVE","POSS: HEROIN(WHITE)",10,"false",41.850858565,"POINT (-87.732310188 41.850858565)","SIDEWALK",-87.732310188,"NARCOTICS"
"false","031XX S WELLS ST","$500 AND UNDER",9,"false",41.837196726,"POINT (-87.632858742 41.837196726)","STREET",-87.632858742,"THEFT"
"false","002XX W NORTH AVE","FROM BUILDING",18,"false",41.911151209,"POINT (-87.63598179 41.911151209)","ATHLETIC CLUB",-87.63598179,"THEFT"
"false","023XX W GARFIELD BLVD","FROM BUILDING",8,"false",41.793468297,"POINT (-87.681620304 41.793468297)","RESIDENCE-GARAGE",-87.681620304,"THEFT"
"false","032XX W MADISON ST","SIMPLE",11,"false",41.880962202,"POINT (-87.706987819 41.880962202)","SIDEWALK",-87.706987819,"BATTERY"
"false","027XX W CORTEZ ST","OTHER CRIME AGAINST PERSON",12,"false",41.900209617,"POINT (-87.695394332 41.900209617)","RESIDENCE",-87.695394332,"OTHER OFFENSE"
"false","054XX N LINCOLN AVE","SIMPLE",20,"false",41.979738594,"POINT (-87.692710749 41.979738594)","SIDEWALK",-87.692710749,"BATTERY"
"false","030XX W 51ST ST","FROM BUILDING",9,"false",41.80089936,"POINT (-87.699189675 41.80089936)","FACTORY/MANUFACTURING BUILDING",-87.699189675,"THEFT"
"false","002XX W NORTH AVE","CREDIT CARD FRAUD",18,"false",41.911151209,"POINT (-87.63598179 41.911151209)","ATHLETIC CLUB",-87.63598179,"DECEPTIVE PRACTICE"
"false","083XX S WHIPPLE ST","ARMED: HANDGUN",8,"false",41.742169232,"POINT (-87.698305845 41.742169232)","SIDEWALK",-87.698305845,"ROBBERY"
"true","026XX N ELSTON AVE","RETAIL THEFT",14,"false",41.929743818,"POINT (-87.684273777 41.929743818)","SMALL RETAIL STORE",-87.684273777,"THEFT"
"false","021XX N ROCKWELL ST","AUTOMOBILE",14,"false",41.920834181,"POINT (-87.692734422 41.920834181)","CAR WASH",-87.692734422,"MOTOR VEHICLE THEFT"
"false","082XX S DREXEL AVE","VIOLATE ORDER OF PROTECTION",6,"false",41.745368292,"POINT (-87.602589491 41.745368292)","RESIDENCE",-87.602589491,"OTHER OFFENSE"
"false","074XX S COLES AVE","FROM BUILDING",3,"false",41.761217094,"POINT (-87.559899598 41.761217094)","RESIDENCE",-87.559899598,"THEFT"
"true","004XX S STATE ST","$500 AND UNDER",1,"false",41.876607964,"POINT (-87.627644063 41.876607964)","LIBRARY",-87.627644063,"THEFT"
"false","082XX S LAFLIN ST","HOME INVASION",6,"false",41.74408297,"POINT (-87.660852191 41.74408297)","RESIDENCE",-87.660852191,"BURGLARY"
"false","0000X S KEDZIE AVE","SIMPLE",11,"false",41.880586939,"POINT (-87.706110174 41.880586939)","GOVERNMENT BUILDING/PROPERTY",-87.706110174,"BATTERY"
"true","006XX N HAMLIN AVE","MANU/DELIVER: HEROIN (WHITE)",11,"false",41.892520244,"POINT (-87.72110336 41.892520244)","SIDEWALK",-87.72110336,"NARCOTICS"
"false","030XX W 51ST ST","OTHER CRIME INVOLVING PROPERTY",9,"false",41.80089936,"POINT (-87.699189675 41.80089936)","COMMERCIAL / BUSINESS OFFICE",-87.699189675,"OTHER OFFENSE"
"false","043XX S LANGLEY AVE","STRONGARM - NO WEAPON",2,"false",41.815949114,"POINT (-87.609164892 41.815949114)","STREET",-87.609164892,"ROBBERY"
"false","116XX S BURLEY AVE","STRONGARM - NO WEAPON",4,"false",41.683386421,"POINT (-87.545068687 41.683386421)","PARKING LOT/GARAGE(NON.RESID.)",-87.545068687,"ROBBERY"
"false","032XX N ASHLAND AVE","$500 AND UNDER",19,"false",41.940903244,"POINT (-87.668693783 41.940903244)","OTHER",-87.668693783,"THEFT"
"false","016XX W CARROLL AVE","FINANCIAL IDENTITY THEFT OVER $ 300",12,"false",41.887815789,"POINT (-87.668160952 41.887815789)","COMMERCIAL / BUSINESS OFFICE",-87.668160952,"DECEPTIVE PRACTICE"
"false","011XX W FULTON MARKET","TO PROPERTY",12,"false",41.886682918,"POINT (-87.655109738 41.886682918)","CONSTRUCTION SITE",-87.655109738,"CRIMINAL DAMAGE"
"false","021XX W 75TH PL","OVER $500",6,"false",41.756957703,"POINT (-87.676235672 41.756957703)","RESIDENCE",-87.676235672,"THEFT"
"false","031XX W WALNUT ST","CHILD PORNOGRAPHY",12,"true",41.885413657,"POINT (-87.705031022 41.885413657)","SCHOOL, PUBLIC, BUILDING",-87.705031022,"OFFENSE INVOLVING CHILDREN"
"true","026XX N ELSTON AVE","TO LAND",14,"false",41.929743818,"POINT (-87.684273777 41.929743818)","DEPARTMENT STORE",-87.684273777,"CRIMINAL TRESPASS"
"false","001XX E CHICAGO AVE","SIMPLE",18,"false",41.896713868,"POINT (-87.625229952 41.896713868)","STREET",-87.625229952,"BATTERY"
"true","014XX S PULASKI RD","UNLAWFUL POSS OF HANDGUN",10,"false",41.862047074,"POINT (-87.725043179 41.862047074)","VEHICLE NON-COMMERCIAL",-87.725043179,"WEAPONS VIOLATION"
"true","032XX W CERMAK RD","RECKLESS CONDUCT",10,"false",41.851748468,"POINT (-87.706777392 41.851748468)","STREET",-87.706777392,"PUBLIC PEACE VIOLATION"
"false","057XX S ARTESIAN AVE","$500 AND UNDER",8,"false",41.789292167,"POINT (-87.685135163 41.789292167)","RESIDENCE PORCH/HALLWAY",-87.685135163,"THEFT"
"true","126XX S STEWART AVE","POSS: CANNABIS 30GMS OR LESS",5,"false",41.66429092,"POINT (-87.631808184 41.66429092)","STREET",-87.631808184,"NARCOTICS"
"false","017XX W HOWARD ST","SIMPLE",24,"false",42.019399237,"POINT (-87.675049485 42.019399237)","SMALL RETAIL STORE",-87.675049485,"BATTERY"
"false","001XX S HALSTED ST","ARMED: HANDGUN",12,"false",41.880042178,"POINT (-87.647310685 41.880042178)","COMMERCIAL / BUSINESS OFFICE",-87.647310685,"ROBBERY"
"false","018XX E 73RD ST","TO VEHICLE",3,"false",41.762470972,"POINT (-87.580099035 41.762470972)","STREET",-87.580099035,"CRIMINAL DAMAGE"
"true","014XX S SPRINGFIELD AVE","MANU/DELIVER:CRACK",10,"false",41.86196283,"POINT (-87.722613738 41.86196283)","RESIDENCE",-87.722613738,"NARCOTICS"
"false","032XX N BROADWAY","RETAIL THEFT",19,"false",41.940318272,"POINT (-87.644408194 41.940318272)","SMALL RETAIL STORE",-87.644408194,"THEFT"
"false","047XX S WOODLAWN AVE","OVER $500",2,"false",41.808834294,"POINT (-87.596817806 41.808834294)","RESIDENCE",-87.596817806,"THEFT"
"true","0000X E JACKSON BLVD","RETAIL THEFT",1,"false",41.878222138,"POINT (-87.627288482 41.878222138)","SMALL RETAIL STORE",-87.627288482,"THEFT"
"false","035XX W MONROE ST","AGGRAVATED OF A SENIOR CITIZEN",11,"false",41.879551986,"POINT (-87.714132736 41.879551986)","SIDEWALK",-87.714132736,"BATTERY"
"false","061XX N FAIRFIELD AVE","OTHER CRIME AGAINST PERSON",24,"false",41.992738481,"POINT (-87.698256423 41.992738481)","SCHOOL, PUBLIC, GROUNDS",-87.698256423,"OTHER OFFENSE"
"false","071XX S YATES BLVD","DOMESTIC BATTERY SIMPLE",3,"false",41.766283315,"POINT (-87.566488118 41.766283315)","STREET",-87.566488118,"BATTERY"
"false","016XX W 18TH ST","OVER $500",12,"false",41.857773218,"POINT (-87.667466568 41.857773218)","STREET",-87.667466568,"THEFT"
"false","032XX N WHIPPLE ST","OTHER VEHICLE OFFENSE",17,"false",41.94013059,"POINT (-87.703972237 41.94013059)","STREET",-87.703972237,"OTHER OFFENSE"
"true","082XX S ABERDEEN ST","SIMPLE",6,"true",41.744503253,"POINT (-87.651144601 41.744503253)","RESIDENCE",-87.651144601,"ASSAULT"
"false","001XX W RANDOLPH ST","CREDIT CARD FRAUD",1,"false",41.884476226,"POINT (-87.631310613 41.884476226)","OTHER",-87.631310613,"DECEPTIVE PRACTICE"
"false","071XX S SAWYER AVE","AUTOMOBILE",8,"false",41.763850509,"POINT (-87.704019146 41.763850509)","STREET",-87.704019146,"MOTOR VEHICLE THEFT"
"false","015XX N FREMONT ST","TO VEHICLE",18,"false",41.910234821,"POINT (-87.651087472 41.910234821)","STREET",-87.651087472,"CRIMINAL DAMAGE"
"false","076XX S CICERO AVE","OTHER CRIME AGAINST PERSON",8,"false",41.754592961,"POINT (-87.741528537 41.754592961)","PARKING LOT/GARAGE(NON.RESID.)",-87.741528537,"OTHER OFFENSE"
"false","064XX S RICHMOND ST","TELEPHONE THREAT",8,"true",41.776764881,"POINT (-87.696989469 41.776764881)","RESIDENCE",-87.696989469,"OTHER OFFENSE"
"false","123XX S WALLACE ST","SIMPLE",5,"false",41.670134085,"POINT (-87.636846967 41.670134085)","STREET",-87.636846967,"ASSAULT"
"false","0000X S WABASH AVE","POCKET-PICKING",1,"false",41.881546939,"POINT (-87.626197968 41.881546939)","RESTAURANT",-87.626197968,"THEFT"
"false","050XX N BROADWAY","OVER $500",20,"false",41.974031676,"POINT (-87.659806667 41.974031676)","CONSTRUCTION SITE",-87.659806667,"THEFT"
"false","054XX N LIEB AVE","AUTOMOBILE",16,"false",41.978819542,"POINT (-87.760795333 41.978819542)","STREET",-87.760795333,"MOTOR VEHICLE THEFT"
"false","028XX N MASON AVE","OVER $500",25,"false",41.931893707,"POINT (-87.774772504 41.931893707)","RESIDENTIAL YARD (FRONT/BACK)",-87.774772504,"THEFT"
"true","056XX S DAMEN AVE","POSS: CRACK",7,"false",41.791639611,"POINT (-87.674231412 41.791639611)","STREET",-87.674231412,"NARCOTICS"
"false","038XX N WHIPPLE ST","HARASSMENT BY ELECTRONIC MEANS",17,"true",41.950757779,"POINT (-87.704261055 41.950757779)","RESIDENCE",-87.704261055,"OTHER OFFENSE"
"true","017XX S STATE ST","AGG PO HANDS NO/MIN INJURY",1,"false",41.858594819,"POINT (-87.627214427 41.858594819)","POLICE FACILITY/VEH PARKING LOT",-87.627214427,"ASSAULT"
"false","031XX N HAMLIN AVE","UNLAWFUL ENTRY",25,"false",41.938278815,"POINT (-87.721853036 41.938278815)","APARTMENT",-87.721853036,"BURGLARY"
"false","0000X S MICHIGAN AVE","OTHER CRIME AGAINST PERSON",1,"false",41.881749633,"POINT (-87.624355971 41.881749633)","MEDICAL/DENTAL OFFICE",-87.624355971,"OTHER OFFENSE"
"false","0000X N STATE ST","RETAIL THEFT",1,"false",41.882394062,"POINT (-87.627844798 41.882394062)","DEPARTMENT STORE",-87.627844798,"THEFT"
"false","052XX S PULASKI RD","SIMPLE",8,"false",41.797201502,"POINT (-87.723272993 41.797201502)","SIDEWALK",-87.723272993,"BATTERY"
"false","017XX W HOWARD ST","SIMPLE",24,"false",42.019399237,"POINT (-87.675049485 42.019399237)","GROCERY FOOD STORE",-87.675049485,"BATTERY"
"false","068XX S CARPENTER ST","TO PROPERTY",7,"false",41.769758569,"POINT (-87.650598486 41.769758569)","RESIDENCE",-87.650598486,"CRIMINAL DAMAGE"
"false","016XX W 88TH ST","SIMPLE",22,"false",41.733950803,"POINT (-87.664585006 41.733950803)","CHURCH/SYNAGOGUE/PLACE OF WORSHIP",-87.664585006,"ASSAULT"
"false","0000X S DEARBORN ST","FROM BUILDING",1,"false",41.881561055,"POINT (-87.629388929 41.881561055)","CTA STATION",-87.629388929,"THEFT"
"false","095XX S AVALON AVE","$500 AND UNDER",5,"false",41.721552991,"POINT (-87.593555254 41.721552991)","RESIDENCE",-87.593555254,"THEFT"
"false","082XX S MAY ST","FROM BUILDING",6,"false",41.74439245,"POINT (-87.652358672 41.74439245)","RESIDENCE",-87.652358672,"THEFT"
"false","047XX W MONTROSE AVE","AUTOMOBILE",17,"false",41.960732973,"POINT (-87.746761443 41.960732973)","STREET",-87.746761443,"MOTOR VEHICLE THEFT"
"true","039XX W OGDEN AVE","SOLICIT NARCOTICS ON PUBLICWAY",10,"false",41.851393305,"POINT (-87.723903515 41.851393305)","PARKING LOT/GARAGE(NON.RESID.)",-87.723903515,"NARCOTICS"
"false","071XX S RACINE AVE","TO VEHICLE",7,"false",41.764828675,"POINT (-87.654110993 41.764828675)","STREET",-87.654110993,"CRIMINAL DAMAGE"
"true","001XX N STATE ST","RETAIL THEFT",1,"false",41.883500187,"POINT (-87.627876698 41.883500187)","SMALL RETAIL STORE",-87.627876698,"THEFT"
"false","040XX W 24TH PL","HARASSMENT BY TELEPHONE",10,"false",41.846984932,"POINT (-87.725251947 41.846984932)","RESIDENCE",-87.725251947,"OTHER OFFENSE"
"false","054XX S INGLESIDE AVE","$500 AND UNDER",2,"false",0,"","APARTMENT",0,"THEFT"
"true","094XX S PERRY AVE","POSS: SYNTHETIC DRUGS",6,"false",41.722541014,"POINT (-87.626259064 41.722541014)","STREET",-87.626259064,"NARCOTICS"
"true","055XX S ASHLAND AVE","SIMPLE",7,"false",41.793211097,"POINT (-87.664563436 41.793211097)","STREET",-87.664563436,"BATTERY"
"true","063XX S FRANCISCO AVE","UNLAWFUL POSS OF HANDGUN",8,"false",41.778531176,"POINT (-87.695813459 41.778531176)","ALLEY",-87.695813459,"WEAPONS VIOLATION"
"true","069XX S HALSTED ST","MANU/DELIVER: HEROIN (WHITE)",7,"false",41.768382919,"POINT (-87.644495002 41.768382919)","PARKING LOT/GARAGE(NON.RESID.)",-87.644495002,"NARCOTICS"
